,PropertyStreetNbrNameText,PropertyCityName,State,PropertyZipCode,TotalAssessedAmt,Lat,Lng
8650,4241 COLUMBIA PIKE 308,ARLINGTON,VA,22204,122100,38.8586522,-77.1033668
8651,323 S IRVING ST,ARLINGTON,VA,22204,616600,38.868309,-77.09123939999999
8652,1200 N NASH ST 0849,ARLINGTON,VA,22209,670700,38.88926500000001,-77.07286049999999
8653,2146 S OXFORD ST,ARLINGTON,VA,22204,333400,38.8481634,-77.09174639999999
8654,1045 N UTAH ST 2-507,ARLINGTON,VA,22201,436900,38.8832871,-77.11356549999999
8655,1651 N COLONIAL TER,ARLINGTON,VA,22209,525200,38.8973397,-77.0781205
8656,2905 A S WOODSTOCK ST 00001,ARLINGTON,VA,22206,480000,38.8412039,-77.096994
8657,1000 N CLEVELAND ST,ARLINGTON,VA,22201,775600,38.8847404,-77.0889854
8658,3468 S STAFFORD ST A1,ARLINGTON,VA,22206,370100,38.8314636,-77.086626
8659,3827 8th ST S,ARLINGTON,VA,22204,829800,38.86331500000001,-77.0985029
8660,4690 36th ST S A,ARLINGTON,VA,22206,346400,38.8337811,-77.0954948
8661,4609 D 28th RD S D,ARLINGTON,VA,22206,292400,38.8435214,-77.09878259999999
8662,904 S HIGHLAND ST,ARLINGTON,VA,22204,413800,38.8629589,-77.089567
8663,5901 1st ST N,ARLINGTON,VA,22203,617300,38.8673388,-77.1340227
8664,1809 QUEENS LN 2-146,ARLINGTON,VA,22201,282300,38.8951469,-77.0796728
8665,3875 N TAZEWELL ST,ARLINGTON,VA,22207,899700,38.923165,-77.13065189999999
8666,3816 N TAZEWELL ST,ARLINGTON,VA,22207,1676000,38.9213038,-77.1272809
8667,5213 5th ST N,ARLINGTON,VA,22203,616800,38.8739604,-77.12103309999999
8668,820 S ARLINGTON MILL DR 3-204,ARLINGTON,VA,22204,199500,38.8586131,-77.1130333
8669,4241 COLUMBIA PIKE 506,ARLINGTON,VA,22204,118900,38.8586522,-77.1033668
8670,6327 25th ST N,ARLINGTON,VA,22207,853300,38.894033,-77.1555491
8671,4240 35th ST S B2,ARLINGTON,VA,22206,251000,38.8309344,-77.08707609999999
8672,2124 21st RD N,ARLINGTON,VA,22201,1240700,38.89908459999999,-77.08552929999999
8673,1817 QUEENS LN 2-164,ARLINGTON,VA,22201,346100,38.895473,-77.0797178
8674,5713 16th ST N,ARLINGTON,VA,22205,781800,38.8862308,-77.1371575
8675,1593 N COLONIAL TER 305-X,ARLINGTON,VA,22209,289000,38.898172,-77.07526299999999
8676,618 N BUCHANAN ST,ARLINGTON,VA,22203,788800,38.8761939,-77.1180215
8677,728 N VERMONT ST,ARLINGTON,VA,22203,630200,38.878336,-77.115033
8678,4409 11th ST N,ARLINGTON,VA,22201,528900,38.883825,-77.114262
8679,2426 14th ST N,ARLINGTON,VA,22201,916100,38.8889283,-77.0882049
8680,3111 N TAYLOR ST,ARLINGTON,VA,22207,1387400,38.91167129999999,-77.1186508
8681,2323 N BURLINGTON ST,ARLINGTON,VA,22207,812500,38.8989787,-77.127191
8682,5949 10th RD N,ARLINGTON,VA,22205,760900,38.8797468,-77.14193259999999
8683,4600 S FOUR MILE RUN DR 0920,ARLINGTON,VA,22204,166700,38.8548913,-77.1074126
8684,2500 N KENILWORTH ST,ARLINGTON,VA,22207,731800,38.8963249,-77.1422424
8685,140 N PARK DR,ARLINGTON,VA,22203,694600,38.8692265,-77.1156841
8686,2503 ARLINGTON BLVD 00005,ARLINGTON,VA,22201,240100,38.8746543,-77.0860874
8687,4704 30th ST S C1,ARLINGTON,VA,22206,249600,38.8378945,-77.097556
8688,1507 N BUCHANAN ST,ARLINGTON,VA,22205,1499700,38.8881594,-77.12197710000001
8689,3240 N ABINGDON ST,ARLINGTON,VA,22207,1250500,38.91125110000001,-77.1299777
8690,4812 28th ST S,ARLINGTON,VA,22206,415700,38.8415827,-77.1021911
8691,1931 N CLEVELAND ST 212,ARLINGTON,VA,22201,286700,38.8957355,-77.09102589999999
8692,400 S CARLIN SPRINGS RD,ARLINGTON,VA,22204,610900,38.8625597,-77.1293484
8693,2549 N RIDGEVIEW RD,ARLINGTON,VA,22207,1025200,38.9050616,-77.10691829999999
8694,2807 27th ST N,ARLINGTON,VA,22207,1034700,38.9032713,-77.09415059999999
8695,1401 N OAK ST G-3,ARLINGTON,VA,22209,814300,38.8904558,-77.07291169999999
8696,2891 S ABINGDON ST B1,ARLINGTON,VA,22206,380300,38.8414895,-77.0969229
8697,911 N LEXINGTON ST,ARLINGTON,VA,22205,694400,38.8780913,-77.1335733
8698,2909 N HARRISON ST,ARLINGTON,VA,22207,810600,38.9017832,-77.1429663
8699,749 N GEORGE MASON DR,ARLINGTON,VA,22203,633500,38.8778153,-77.1203139
8700,1920 S RANDOLPH ST,ARLINGTON,VA,22204,536200,38.8500199,-77.0962187
8701,4631 27th ST N,ARLINGTON,VA,22207,904400,38.9064495,-77.12471889999999
8702,119 S GARFIELD ST,ARLINGTON,VA,22204,627300,38.8717206,-77.090239
8703,6531 36th ST N,ARLINGTON,VA,22213,1678100,38.9019729,-77.1606941
8704,4270 35th ST S A1,ARLINGTON,VA,22206,370100,38.830999,-77.087497
8705,5300 COLUMBIA PIKE 407,ARLINGTON,VA,22204,304700,38.8538412,-77.1165606
8706,4603 36th ST S A,ARLINGTON,VA,22206,553800,38.8323306,-77.0923593
8707,6719 WILLIAMSBURG BLVD,ARLINGTON,VA,22213,771600,38.89579639999999,-77.1656143
8708,1711 S LOWELL ST,ARLINGTON,VA,22204,560100,38.8547325,-77.08916
8709,3202 23rd ST N,ARLINGTON,VA,22201,886000,38.8980001,-77.09941069999999
8710,1256 N BUCHANAN ST,ARLINGTON,VA,22205,796500,38.8857103,-77.1216175
8711,3460 ROBERTS LN,ARLINGTON,VA,22207,1055000,38.92011189999999,-77.11051460000002
8712,2016 S RANDOLPH ST,ARLINGTON,VA,22204,476800,38.8493507,-77.0958927
8713,1100 N QUINCY ST A,ARLINGTON,VA,22201,553300,38.8846692,-77.1067133
8714,936 S GEORGE MASON DR,ARLINGTON,VA,22204,523300,38.8596463,-77.1032769
8715,1030 N RANDOLPH ST,ARLINGTON,VA,22201,650100,38.8835982,-77.1101484
8716,4525 28th RD S 3-8,ARLINGTON,VA,22206,330200,38.8451074,-77.097011
8717,1315 N ODE ST 704,ARLINGTON,VA,22209,225700,38.8900551,-77.07541979999999
8718,3642 N MONROE ST,ARLINGTON,VA,22207,1990000,38.9220742,-77.1151447
8719,826 S HIGHLAND ST,ARLINGTON,VA,22204,431200,38.86448499999999,-77.089799
8720,2901 A S WOODLEY ST 00001,ARLINGTON,VA,22206,315700,38.8420238,-77.0967684
8721,4235 32nd RD S,ARLINGTON,VA,22206,442800,38.8363257,-77.0867987
8722,4617 30th RD S,ARLINGTON,VA,22206,415700,38.8392545,-77.0960829
8723,813 S ORME ST,ARLINGTON,VA,22204,413400,38.8679143,-77.0723096
8724,419 S ADAMS ST,ARLINGTON,VA,22204,596000,38.8691334,-77.0843491
8725,1600 N OAK ST 1514,ARLINGTON,VA,22209,1023800,38.8927052,-77.073563
8726,3601 5th ST S 501,ARLINGTON,VA,22204,159700,38.86721259999999,-77.0967806
8727,400 N BRYAN ST,ARLINGTON,VA,22201,968500,38.8794092,-77.0886204
8728,2236 N TUCKAHOE ST,ARLINGTON,VA,22205,719300,38.888937,-77.158189
8729,900 N TAYLOR ST 2027,ARLINGTON,VA,22203,192900,38.881212,-77.113281
8730,1916 N QUEBEC ST,ARLINGTON,VA,22207,827700,38.8945005,-77.1093908
8731,4516 28th RD S 11-1,ARLINGTON,VA,22206,244600,38.8446559,-77.09612179999999
8732,5727 6th ST N,ARLINGTON,VA,22205,625600,38.8722487,-77.130517
8733,4787 21st RD N,ARLINGTON,VA,22207,507900,38.896596,-77.124392
8734,2109 S BUCHANAN ST,ARLINGTON,VA,22206,622000,38.8476015,-77.10691829999999
8735,1029 N STUART ST 114,ARLINGTON,VA,22201,329300,38.8832022,-77.111571
8736,5251 N CARLIN SPRINGS RD,ARLINGTON,VA,22203,614700,38.8725048,-77.1223816
8737,2227 N NOTTINGHAM ST,ARLINGTON,VA,22205,754300,38.8914456,-77.1449437
8738,4705 8th ST S,ARLINGTON,VA,22204,836600,38.8602848,-77.1093458
8739,2138 MILITARY RD,ARLINGTON,VA,22207,691200,38.8985801,-77.11033479999999
8740,2244 N QUEBEC ST,ARLINGTON,VA,22207,853100,38.9007622,-77.1079522
8741,718 S QUINCY ST,ARLINGTON,VA,22204,695500,38.8627784,-77.10039979999999
8742,5300 COLUMBIA PIKE 605,ARLINGTON,VA,22204,196300,38.8538412,-77.1165606
8743,4020 21st ST N,ARLINGTON,VA,22207,977000,38.8959556,-77.10876139999999
8744,2711 N GEORGE MASON DR,ARLINGTON,VA,22207,659300,38.9019656,-77.1356969
8745,4304 N PERSHING DR 43043,ARLINGTON,VA,22203,198900,38.8723712,-77.10689289999999
8746,3427 S UTAH ST,ARLINGTON,VA,22206,442800,38.8330687,-77.08823919999999
8747,2126 S OXFORD ST,ARLINGTON,VA,22204,331300,38.848875,-77.092096
8748,CHESTERBROOK RD,ARLINGTON,VA,22207,814800,38.9231956,-77.141108
8749,2111 N UHLE ST,ARLINGTON,VA,22201,719100,38.8982828,-77.0855691
8750,1083 S FOREST DR,ARLINGTON,VA,22204,580300,38.8509968,-77.1171674
8751,1410 12th ST N 1410A,ARLINGTON,VA,22209,586500,38.887956,-77.073275
8752,2401 N QUINTANA ST,ARLINGTON,VA,22207,743100,38.8928339,-77.154156
8753,4817 25th ST N,ARLINGTON,VA,22207,711500,38.90086549999999,-77.1289889
8754,4141 HENDERSON RD 905,ARLINGTON,VA,22203,454900,38.8758591,-77.10945819999999
8755,4131 27th ST N,ARLINGTON,VA,22207,1042100,38.9064817,-77.108132
8756,801 N CLEVELAND ST,ARLINGTON,VA,22201,824600,38.8819034,-77.08830569999999
8757,875 N KENSINGTON ST,ARLINGTON,VA,22205,766200,38.8772946,-77.1310227
8758,2024 S NELSON ST,ARLINGTON,VA,22204,498500,38.8504704,-77.09091339999999
8759,2626 N HARRISON ST,ARLINGTON,VA,22207,1322000,38.89877510000001,-77.1420899
8760,4343 LEE HWY 204,ARLINGTON,VA,22207,236000,38.8976815,-77.1149452
8761,1228 N DINWIDDIE ST,ARLINGTON,VA,22205,934000,38.8845912,-77.1234604
8762,5300 COLUMBIA PIKE 708,ARLINGTON,VA,22204,284200,38.8538412,-77.1165606
8763,2030 N ADAMS ST 1406,ARLINGTON,VA,22201,298700,38.8977682,-77.0896321
8764,3474 S UTAH ST A,ARLINGTON,VA,22206,442800,38.8376094,-77.08758279999999
8765,1811 N STAFFORD ST,ARLINGTON,VA,22207,815300,38.8933118,-77.11168339999999
8766,518 N FLORIDA ST,ARLINGTON,VA,22203,661500,38.8740509,-77.12256140000001
8767,2645 S WALTER REED DR A,ARLINGTON,VA,22206,360200,38.8427556,-77.10434029999999
8768,1276 N WAYNE ST 524,ARLINGTON,VA,22201,421700,38.8880795,-77.0867808
8769,972 N QUANTICO ST,ARLINGTON,VA,22205,674600,38.8775317,-77.1494376
8770,2408 N QUANTICO ST,ARLINGTON,VA,22207,897500,38.8932856,-77.15388639999999
8771,500 N LIVINGSTON ST,ARLINGTON,VA,22203,693800,38.8695569,-77.1398653
8772,4600 S FOUR MILE RUN DR 0817,ARLINGTON,VA,22204,154700,38.8548913,-77.1074126
8773,1600 N OAK ST 308,ARLINGTON,VA,22209,515900,38.892896,-77.07321089999999
8774,2824 S ABINGDON ST B1,ARLINGTON,VA,22206,329200,38.8413433,-77.0997249
8775,1513 S RANDOLPH ST,ARLINGTON,VA,22204,623000,38.8542932,-77.0981519
8776,4710 6th ST S,ARLINGTON,VA,22204,1014600,38.8618162,-77.11046960000002
8777,1209 S FREDERICK ST,ARLINGTON,VA,22204,535900,38.849573,-77.113393
8778,2016 N ADAMS ST 104,ARLINGTON,VA,22201,235000,38.8973216,-77.0895871
8779,726 N VERMONT ST,ARLINGTON,VA,22203,670600,38.877984,-77.11531599999999
8780,2513 23rd RD N,ARLINGTON,VA,22207,993700,38.9003149,-77.0906886
8781,2100 LEE HWY 246,ARLINGTON,VA,22201,467200,38.8958433,-77.0836796
8782,3112 1st PL N,ARLINGTON,VA,22201,814100,38.8736289,-77.0929367
8783,912 S QUINCY ST,ARLINGTON,VA,22204,657700,38.86020269999999,-77.0992758
8784,1044 S EMERSON ST,ARLINGTON,VA,22204,439500,38.85232209999999,-77.1124925
8785,5407 18th ST N,ARLINGTON,VA,22205,1539500,38.8901218,-77.1323598
8786,4407 20th RD N,ARLINGTON,VA,22207,768500,38.895958,-77.1147963
8787,5565 COLUMBIA PIKE 607,ARLINGTON,VA,22204,200800,38.854945,-77.122467
8788,4360 LEE HWY 3,ARLINGTON,VA,22207,251400,38.8971645,-77.1159984
8789,13 N BEDFORD ST,ARLINGTON,VA,22201,559000,38.875275,-77.084768
8790,6116 36th ST N,ARLINGTON,VA,22213,738000,38.9050977,-77.1557737
8791,4400 17th ST N,ARLINGTON,VA,22207,1004600,38.8912448,-77.11474009999999
8792,2723 N GEORGE MASON DR,ARLINGTON,VA,22207,750300,38.9023908,-77.1358205
8793,3520 22nd ST S,ARLINGTON,VA,22204,424900,38.848474,-77.087835
8794,4390 LORCOM LN 612,ARLINGTON,VA,22207,203400,38.8989048,-77.1159313
8795,2321 N UTAH ST,ARLINGTON,VA,22207,1132200,38.90199339999999,-77.1178867
8796,1615 N QUINCY ST,ARLINGTON,VA,22207,872500,38.8907217,-77.1079073
8797,6126 11th RD N,ARLINGTON,VA,22205,749400,38.880283,-77.14710079999999
8798,2116 N EDISON ST,ARLINGTON,VA,22207,551700,38.89502969999999,-77.1299327
8799,3518 7th ST S,ARLINGTON,VA,22204,593700,38.8649105,-77.09504969999999
8800,4283 38th ST N,ARLINGTON,VA,22207,903700,38.920431,-77.1266516
8801,2507 N JEFFERSON ST,ARLINGTON,VA,22207,730200,38.8968819,-77.141059
8802,6704 LEE HWY,ARLINGTON,VA,22205,586500,38.8887694,-77.1591791
8803,4910 27th ST N,ARLINGTON,VA,22207,1282900,38.9020095,-77.1324047
8804,3601 5th ST S 111,ARLINGTON,VA,22204,182600,38.86688729999999,-77.0978545
8805,1600 N OAK ST 306,ARLINGTON,VA,22209,356500,38.892896,-77.07321089999999
8806,3632 36th RD N,ARLINGTON,VA,22207,1224500,38.9219117,-77.1171
8807,1407 N LINCOLN ST,ARLINGTON,VA,22201,899000,38.8888781,-77.1030432
8808,3400 N GLEBE RD,ARLINGTON,VA,22207,799300,38.9114569,-77.1339778
8809,2500 S WALTER REED DR 00005,ARLINGTON,VA,22206,539900,38.84535690000001,-77.09965439999999
8810,2313 N DINWIDDIE ST,ARLINGTON,VA,22207,606300,38.897915,-77.1288091
8811,3070 S ABINGDON ST,ARLINGTON,VA,22206,442800,38.837874,-77.09673900000001
8812,6207 LEE HWY,ARLINGTON,VA,22205,840100,38.893085,-77.15085499999999
8813,1810 N LEXINGTON ST,ARLINGTON,VA,22205,1345100,38.8882644,-77.1405395
8814,1502 N WAKEFIELD ST,ARLINGTON,VA,22207,737200,38.8891225,-77.1176619
8815,5623 2nd ST S,ARLINGTON,VA,22204,622200,38.8647739,-77.1250785
8816,1530 KEY BLVD 511,ARLINGTON,VA,22209,430000,38.8958698,-77.07591819999999
8817,3724 2nd ST S,ARLINGTON,VA,22204,654700,38.86795499999999,-77.09908399999999
8818,2507 D S WALTER REED DR D,ARLINGTON,VA,22206,292400,38.848965,-77.0936194
8819,6106 30th ST N,ARLINGTON,VA,22207,1375300,38.8989918,-77.1521339
8820,6940 FAIRFAX DR 108,ARLINGTON,VA,22213,379000,38.8889136,-77.16455839999999
8821,5075 7th RD S T2,ARLINGTON,VA,22204,257800,38.8586777,-77.1158801
8822,1200 N NASH ST 0135,ARLINGTON,VA,22209,352100,38.88926500000001,-77.07286049999999
8823,26 S PARK DR,ARLINGTON,VA,22204,659500,38.865692,-77.11628859999999
8824,4501 ARLINGTON BLVD 0226,ARLINGTON,VA,22203,371300,38.8692834,-77.10882880000001
8825,3602 ARLINGTON BLVD,ARLINGTON,VA,22204,697500,38.87102700000001,-77.09883219999999
8826,708 N JACKSON ST,ARLINGTON,VA,22201,1313700,38.8816181,-77.0989752
8827,2053 S GLEBE RD,ARLINGTON,VA,22204,473800,38.8517269,-77.084794
8828,4600 S FOUR MILE RUN DR 0719,ARLINGTON,VA,22204,165700,38.8548913,-77.1074126
8829,4216 35th ST S B2,ARLINGTON,VA,22206,293900,38.8308924,-77.08675199999999
8830,3109 17th RD S,ARLINGTON,VA,22204,1041800,38.8548976,-77.0874065
8831,3714 N RANDOLPH ST,ARLINGTON,VA,22207,1050800,38.9213282,-77.1221119
8832,720 S COURTHOUSE RD,ARLINGTON,VA,22204,543400,38.8672196,-77.0812466
8833,6320 25th ST N,ARLINGTON,VA,22207,773400,38.8936717,-77.1551896
8834,4834 8th ST S,ARLINGTON,VA,22204,738500,38.8592107,-77.1115935
8835,4504 19th RD N,ARLINGTON,VA,22207,761000,38.8943162,-77.1170775
8836,1600 N OAK ST 909,ARLINGTON,VA,22209,404000,38.8927061,-77.0735475
8837,5613 1st ST S,ARLINGTON,VA,22204,535100,38.8655822,-77.12476389999999
8838,5300 COLUMBIA PIKE 911,ARLINGTON,VA,22204,284200,38.8538412,-77.1165606
8839,2324 N VERNON ST,ARLINGTON,VA,22207,940000,38.9015421,-77.1199544
8840,1726 N VEITCH ST,ARLINGTON,VA,22201,933100,38.8942549,-77.0865038
8841,5920 3rd ST N,ARLINGTON,VA,22203,843900,38.8683027,-77.1340227
8842,3700 17th ST N,ARLINGTON,VA,22207,926800,38.8920358,-77.10529989999999
8843,1045 N UTAH ST 2-412,ARLINGTON,VA,22201,481400,38.8832871,-77.11356549999999
8844,5000 13th ST N,ARLINGTON,VA,22205,842100,38.8855799,-77.1236851
8845,2810 S ABINGDON ST A,ARLINGTON,VA,22206,415700,38.8399021,-77.0958567
8846,2419 N FILLMORE ST,ARLINGTON,VA,22207,6902600,38.9014585,-77.09642099999999
8847,1021 N JEFFERSON ST,ARLINGTON,VA,22205,793900,38.8811281,-77.1320002
8848,3800 FAIRFAX DR 1311,ARLINGTON,VA,22203,475800,38.8821571,-77.1050976
8849,5041 5th ST N,ARLINGTON,VA,22203,641300,38.874387,-77.1187407
8850,6645 LITTLE FALLS RD,ARLINGTON,VA,22213,781000,38.8950183,-77.16250269999999
8851,901 N MONROE ST 910,ARLINGTON,VA,22201,565500,38.8831351,-77.10271500000002
8852,2365 N FILLMORE ST,ARLINGTON,VA,22207,887100,38.9001771,-77.0977023
8853,223 N OAKLAND ST,ARLINGTON,VA,22203,913600,38.874452,-77.102231
8854,5072 YORKTOWN BLVD,ARLINGTON,VA,22207,772100,38.9027219,-77.1366295
8855,4600 S FOUR MILE RUN DR 0815,ARLINGTON,VA,22204,275900,38.8548913,-77.1074126
8856,2100 LEE HWY 328,ARLINGTON,VA,22201,406100,38.8958533,-77.0836163
8857,1200 N NASH ST 0221,ARLINGTON,VA,22209,527000,38.88926500000001,-77.07286049999999
8858,3517 8th ST S,ARLINGTON,VA,22204,620800,38.8644185,-77.0949598
8859,5532 34th ST N,ARLINGTON,VA,22207,806200,38.9049738,-77.14746029999999
8860,3505 N VALLEY ST,ARLINGTON,VA,22207,1857200,38.9155352,-77.12737080000001
8861,855 S IVY ST,ARLINGTON,VA,22204,414100,38.863205,-77.09090599999999
8862,1200 N NASH ST 0256,ARLINGTON,VA,22209,514100,38.88926500000001,-77.07286049999999
8863,2100 LEE HWY 232,ARLINGTON,VA,22201,214200,38.8958533,-77.0836163
8864,1605 N COLONIAL TER,ARLINGTON,VA,22209,506500,38.8980643,-77.0762124
8865,750 S DICKERSON ST 404,ARLINGTON,VA,22204,126100,38.8591533,-77.1152121
8866,2100 LEE HWY 111,ARLINGTON,VA,22201,340400,38.8958433,-77.0836796
8867,26 N GARFIELD ST,ARLINGTON,VA,22201,864700,38.874045,-77.0916328
8868,1530 KEY BLVD 307,ARLINGTON,VA,22209,362000,38.8958698,-77.07591819999999
8869,2538 F S ARLINGTON MILL DR 00006,ARLINGTON,VA,22206,548900,38.845772,-77.0966689
8870,1813 KEY BLVD 10535,ARLINGTON,VA,22201,266500,38.894905,-77.082891
8871,1319 S POLLARD ST,ARLINGTON,VA,22204,529100,38.856798,-77.0961287
8872,4501 ARLINGTON BLVD 0728,ARLINGTON,VA,22203,195700,38.8692834,-77.10882880000001
8873,807 S ODE ST,ARLINGTON,VA,22204,399100,38.868185,-77.0714969
8874,3622 S TAYLOR ST,ARLINGTON,VA,22206,389500,38.8294734,-77.090223
8875,4714 17th ST N,ARLINGTON,VA,22207,891800,38.8903223,-77.1215725
8876,4929 18th ST N,ARLINGTON,VA,22207,628800,38.8910979,-77.12453699999999
8877,4852 10th ST S,ARLINGTON,VA,22204,449600,38.855686,-77.1106045
8878,1530 KEY BLVD 432,ARLINGTON,VA,22209,433200,38.89602600000001,-77.07587649999999
8879,5702 25th ST N,ARLINGTON,VA,22207,959100,38.8958143,-77.14289889999999
8880,1276 N WAYNE ST 529,ARLINGTON,VA,22201,620100,38.8880795,-77.0867808
8881,6000 19th ST N,ARLINGTON,VA,22205,745700,38.8874057,-77.1439999
8882,3069 N POLLARD ST,ARLINGTON,VA,22207,942200,38.91456,-77.1143355
8883,2021 N BUCHANAN CT,ARLINGTON,VA,22207,709100,38.8955364,-77.12476389999999
8884,3407 N POTOMAC ST,ARLINGTON,VA,22213,731400,38.90313039999999,-77.1544874
8885,1200 N NASH ST 0553,ARLINGTON,VA,22209,561300,38.88926500000001,-77.07286049999999
8886,3000 SPOUT RUN PKWY C408,ARLINGTON,VA,22201,240000,38.8961088,-77.09453119999999
8887,4832 28th ST S,ARLINGTON,VA,22206,415700,38.8411295,-77.1022759
8888,3718 4th ST N,ARLINGTON,VA,22203,1103800,38.875835,-77.1022429
8889,5015 WILLIAMSBURG BLVD,ARLINGTON,VA,22207,883200,38.9088679,-77.1417079
8890,5701 15th RD N,ARLINGTON,VA,22205,881300,38.8857805,-77.1359104
8891,2033 20th RD N,ARLINGTON,VA,22201,546000,38.897622,-77.0833679
8892,1029 N GEORGE MASON DR,ARLINGTON,VA,22205,713600,38.883221,-77.12145699999999
8893,1834 N CAMERON ST,ARLINGTON,VA,22207,777200,38.8927695,-77.1252191
8894,1325 N IRVING ST,ARLINGTON,VA,22201,1657800,38.8880532,-77.0987633
8895,1123 N VERNON ST,ARLINGTON,VA,22201,669300,38.8843967,-77.1159223
8896,3529 S STAFFORD ST B,ARLINGTON,VA,22206,442800,38.83030120000001,-77.0864157
8897,2516 N CUSTIS RD,ARLINGTON,VA,22201,980100,38.8922463,-77.0896096
8898,1050 N STUART ST 409,ARLINGTON,VA,22201,362900,38.8835336,-77.1123801
8899,5512 N CARLIN SPRINGS RD,ARLINGTON,VA,22203,691100,38.8689156,-77.1265617
8900,3565 S STAFFORD ST A,ARLINGTON,VA,22206,495800,38.83435,-77.086696
8901,740 N VERMONT ST,ARLINGTON,VA,22203,530700,38.8790299,-77.11475949999999
8902,512 N LIVINGSTON ST,ARLINGTON,VA,22203,669900,38.869936,-77.13984289999999
8903,2103 21st RD N,ARLINGTON,VA,22201,1084500,38.8984647,-77.0850123
8904,3590 S STAFFORD ST,ARLINGTON,VA,22206,442800,38.8294067,-77.087665
8905,1605 N JOHNSON ST,ARLINGTON,VA,22201,975200,38.8904245,-77.1002003
8906,1304 N MEADE ST EN107,ARLINGTON,VA,22209,287700,38.8878345,-77.07460619999999
8907,3225 ARLINGTON BLVD,ARLINGTON,VA,22201,1054900,38.87257049999999,-77.0949598
8908,4911 25th RD N,ARLINGTON,VA,22207,812300,38.9007338,-77.131135
8909,3601 5th ST S 103,ARLINGTON,VA,22204,195700,38.86688729999999,-77.0978545
8910,1742 N RHODES ST 5-304,ARLINGTON,VA,22201,269000,38.893586,-77.081436
8911,2107 N LINCOLN ST,ARLINGTON,VA,22207,698200,38.896672,-77.10305869999999
8912,1061 N GEORGE MASON DR,ARLINGTON,VA,22205,722900,38.882949,-77.122886
8913,4706 2nd RD N,ARLINGTON,VA,22203,752000,38.8714099,-77.1140209
8914,5318 27th ST N,ARLINGTON,VA,22207,720100,38.89941,-77.1400451
8915,6530 WILLIAMSBURG BLVD,ARLINGTON,VA,22213,725500,38.8995724,-77.1584249
8916,978 PATRICK HENRY DR,ARLINGTON,VA,22205,743200,38.878317,-77.141609
8917,4785 21st RD N,ARLINGTON,VA,22207,503400,38.8965587,-77.12430309999999
8918,4676 36th ST S A,ARLINGTON,VA,22206,442800,38.8336987,-77.0947923
8919,2104 N SCOTT ST 00034,ARLINGTON,VA,22209,272900,38.89867599999999,-77.082172
8920,4644 31st ST S,ARLINGTON,VA,22206,442800,38.8374264,-77.09487229999999
8921,2600 19th ST S,ARLINGTON,VA,22204,510300,38.854431,-77.082167
8922,117 N EDGEWOOD ST,ARLINGTON,VA,22201,994000,38.876348,-77.0892499
8923,3506 N DICKERSON ST,ARLINGTON,VA,22207,1774900,38.913614,-77.14143829999999
8924,2223 N HARRISON ST,ARLINGTON,VA,22205,1035000,38.8951049,-77.1352812
8925,10 N GREENBRIER ST,ARLINGTON,VA,22203,720400,38.8673142,-77.12373
8926,6568 WILLIAMSBURG BLVD,ARLINGTON,VA,22213,783400,38.8984427,-77.1605369
8927,4141 HENDERSON RD 1227,ARLINGTON,VA,22203,306000,38.8758591,-77.10945819999999
8928,3317 20th RD N,ARLINGTON,VA,22207,1013700,38.8953415,-77.1014787
8929,6600 LEE HWY,ARLINGTON,VA,22205,695600,38.8894329,-77.1579357
8930,822 N WOODROW ST,ARLINGTON,VA,22203,632200,38.88004859999999,-77.11730399999999
8931,5010 13th ST N,ARLINGTON,VA,22205,761800,38.8855197,-77.1238649
8932,5300 COLUMBIA PIKE 606,ARLINGTON,VA,22204,291900,38.8538412,-77.1165606
8933,4628 3rd ST S,ARLINGTON,VA,22204,564000,38.86431140000001,-77.1112338
8934,2321 N KENTUCKY ST,ARLINGTON,VA,22205,979600,38.8937768,-77.141966
8935,1155 N VERNON ST,ARLINGTON,VA,22201,608900,38.884747,-77.115743
8936,1301 N COURTHOUSE RD 1109,ARLINGTON,VA,22201,297500,38.8886793,-77.0830818
8937,5800 37th ST N,ARLINGTON,VA,22207,730500,38.9075017,-77.1532124
8938,4433 16th ST N,ARLINGTON,VA,22207,720900,38.890673,-77.1160886
8939,6044 LITTLE FALLS RD,ARLINGTON,VA,22207,1012500,38.9004414,-77.1546953
8940,3323 WASHINGTON BLVD,ARLINGTON,VA,22201,1033100,38.8861689,-77.1000262
8941,2801 N KENSINGTON ST,ARLINGTON,VA,22207,943100,38.9002299,-77.145056
8942,3717 27th ST N,ARLINGTON,VA,22207,1921500,38.90578199999999,-77.10008499999999
8943,3009 N DICKERSON ST,ARLINGTON,VA,22207,1748000,38.90661550000001,-77.1359104
8944,6101 22nd ST N,ARLINGTON,VA,22205,872100,38.8899545,-77.1481344
8945,5305 YORKTOWN BLVD,ARLINGTON,VA,22207,790500,38.904287,-77.1427416
8946,4839 YORKTOWN BLVD,ARLINGTON,VA,22207,955200,38.9035248,-77.13159569999999
8947,2445 N TAYLOR ST,ARLINGTON,VA,22207,899800,38.9043461,-77.11559419999999
